"P.D. (Phyllis Dorothy) James","2334"
"Matt Groening","4710"
"Elaine Cunningham","9464"
"Stephen Laws","12076"
"Nancy Bell","9316"
"P. D. Cacek","5711"
"Elinor Lenz","10171"
"Michael Pye","6571"
"Gale Pryor","4930"
"Gordon Groene","3802"
"Ron Liebman","9905"
"Dagoberto Gilb","11042"
"Sandra Bernhard","12396"
"Emilie Richards","8188"
"Nega Mezlekia","11838"
"P. L. Whitney","3112"
"Loretta Mowat","12741"
"Dimitrios Roussopoulos","5741"
"Sonja Massie","4429"
"Theodore J. Nottingham","7294"
"CHRISTOPHER FOWLER","7570"
"Chuck Barris","5189"
"Dr. Joe Aldrich","14852"
"Nicholas Meyer","10753"
"Carlos Fuentes","2703"
"Robert Haas","1790"
"Joan Hickson","13359"
"Ruth Levitt","5529"
"Michael Paterniti","1256"
"Donald Rumbelow","6892"
"Juan Villoro","2758"
"Janet S. Klosko","8763"
"Teresa Medeiros","3164"
"Gary Schmidgall","2063"
"Franz Rottensteiner","10199"
"Douglas Preston","1326"
"Elliott Banfield","14715"
"P.J. O'Rourke","11551"
"Donna Stephens","13310"
"Jerry Oltion","7497"
"Dan Millman","1273"
"Ed Faulkner","15199"
"Herman Miller","12089"
"Karen Ripley","15205"
"Marie Ferrarella","1821"
"E. Annie Proulx","952"
"Barry Neil Kaufman","383"
"Cheryl Benard","705"
"Eric Lloyd Wright","10764"
"Linda Barker","11696"
"Jonathan Glover","10435"
"Ron Franscell","9017"
"Perri Klass","5713"
"Cindy Gerard","6237"
"Elizabeth Powers","3623"
"Diane Mckinney-whetstone","9903"
"Victoria Pade","12653"
"Somtow Sucharitkul","9626"
"Brigitte Aubert","5168"
"George  B. Addison","9910"
"Johnny Rogan","8052"
"STEPHEN R. DONALDSON","1072"
"Erica Jong","1490"
"Peter S. Beagle","5344"
"Morrie Schwartz","11230"
"Greg Egan","2159"
"Polly Athan","10772"
"E.M. Forster","3221"
"Joseph Campbell","1262"
"A. A. Milne","777"
"Marie B. Salazar","8533"
"Mary Tatem","1930"
"Alexander English","7039"
"John Barnes","1698"
"Sari Bauman","10336"
"Inge Leipold","6608"
"Joel Spring","4874"
"Sharon O'Brien","6069"
"Gimone Hall","15274"
"John Updike","1732"
"Rachael Leigh Cook","9215"
"James Ellroy","7356"
"Baxter Phillips","14722"
"Dinty W. Moore","6659"
"George Guidall","4881"
"Robert A Seiple","12002"
"Tara K. Harper","12394"
"Lois-ann Yamanaka","12019"
"Sunny Griffin","1413"
"Quentin Blake","275"
"Elise Title","13897"
"Vicomte","1406"
"Mary Jo Bona","12406"
"Erika Friedl","10205"
"Peter Cashorali","14056"
"Barbara Metzger","148"
"A.C. Crispin","796"
"Tom Gilling","7482"
"Caroline Knapp","12097"
"David Wann","7219"
"Isabel Allende","285"
"Roland J. Green","15061"
"Marguerite Yourcenar","6620"
"Tom Steele","15276"
"Terry Devane","14586"
"Emma Gelders Sterne","12925"
"Aaron Naparstek","14134"
"Laurent Vicomte","10260"
"Heinz Zwack","5091"
"Florence Lamborn","2726"
"Hugh Ross Williamson","3551"
"Lawrence Lessig","3562"
"Roseli Bontjes Van Beek","5987"
"Rhonda Findling","6258"
"Nancy Goldstone","1460"
"Arden Moore","1534"
"Jackson Morisawa","1911"
"Andreas Brandhorst","3040"
"Robert Smith","12124"
"Phillip C. Mcgraw","5484"
"Anna Gavalda","7907"
"Sheila Simonson","10094"
"Cynthia Flood","11853"
"Bob Puhala","13069"
"Diana L. Paxson","1786"
"Roy Blount Jr.","4353"
"Douglas Adams","176"
"Bryan Appleyard","9649"
"Emilie Barnes","7819"
"Mary Joan Oexmann","11283"
"Sir Richard Branson","8332"
"Katie Hafner","7575"
"K. N. Casper","5206"
"Thomas","10997"
"Amy Ephron","1678"
"Bernie S. Siegel M.D.","68"
"Roberta","8059"
"Catherine Clement","1548"
"Joan Elizabeth Lloyd","8671"
"Dan Cavicchio","9842"
"Janet Ahlberg","2932"
"Peter Irons","10172"
"Mary Kawena Pukui","11870"
"Ute Ehrhardt","6532"
"David Schickler","625"
"Nina George","6531"
"Patricia Gaffney","719"
"Derrick Niederman","4661"
"Sylvia Schur","11411"
"Edward Bond","11727"
"Doug Stanton","7323"
"John Varley","806"
"Marion Bradley","15353"
"Janet Kovalcik","8471"
"Cyril Hare","15308"
"Kate McMullen","15056"
"Dr. Andreas Jäger","2562"
"Chuck Scarborough","14473"
"Richard O. Boyer","14566"
"Carol Drinkwater","8258"
"Rebecca Smith","7511"
"Evan Innes","15159"
"Angela Bowie","14479"
"Ph.D.","14087"
"Charles E. Wilbour","1465"
"Steve","11776"
"Jennifer Read Haw","20"
"Hervé Bazin","10176"
"Charlotte A. Alexander","3355"
"Robin; Van Der Vat","9726"
"Walter Krämer","6556"
"Desmond Morton","5631"
"Yuri Rubinsky","8681"
"Howard Norman","1203"
"Patrick A. Davis","2465"
"Rita Chapman Works","338"
"Anne Rampling","5504"
"Tim Jeal","7595"
"Benjamin Anastas","3540"
"Carola Salisbury","5499"
"Lewis Thomas","10071"
"Paul Hoffman","3200"
"James L. Stanfield","453"
"P. J. Tracy","4971"
"Charles Busch","14736"
"David Halberstam","3283"
"Chang-rae Lee","3322"
"Anne Ubersfeld","13347"
"Steven Fraser","3775"
"Pete","7071"
"Amin Maalouf","2929"
"John King","12521"
"Michael Collier","1872"
"Edgar Allan Poe","3885"
"Bill Basso","5162"
"Jack Weatherford","13964"
"Arlene Matthews","12883"
"David Lambert","9596"
"Voronica Whitney-Robinson","11780"
"Tom Brokaw","4419"
"Ann Wrigh","13134"
"Paloma","9113"
"Kathleen Halligan","14142"
"Elizabeth Bonner","7322"
"Betsy Howie","11171"
"John Katzenbach","2576"
"Miriam Cohen","15414"
"Allen DeHart","12510"
"Marci McDonald","9943"
"Timothy B. Benford","7468"
"Paul Kozelka","15292"
"Martin Scott","5262"
"M. Tanner","15326"
"Josephine Humphreys","14552"
"David Wiesner","9797"
"Candace Gingrich","7720"
"Katy Hall","2719"
"The Editors Of","4849"
"Joanne M. Dochterman PhD  RN  FAAN","4608"
"Dale Carnegie","1021"
"Ron Dias","593"
"Eric Velasquez","12102"
"Jean Stead","5755"
"Don Aslett","7125"
"Jamil I. Toubbeh","2425"
"Sheryl Paul","13916"
"John Norman","8080"
"Michael J. Hunt","7663"
"Nguye","6658"
"Bud Gardner","3190"
"Jan Bondeson","3560"
"S.M.H. Collin","14570"
"Winn","13197"
"Chip Lovitt","3188"
"Edward M. Hallowell","13447"
"Steve Friedman","3116"
"Toshihiko Izutsu","13587"
"James Blish","2980"
"Perry Rhodan","15454"
"Jack Heffron","6768"
"Dann Hazel","12281"
"Richard Miniter","9304"
"Benjamin Spock M.D.","6951"
"Laura M. James","12875"
"Mary Rowlandson","9358"
"Mary J. Latis","14672"
"Jess Stearn","4047"
"Weldon A. McDougal III","12446"
"Leo Buscaglia","12853"
"Lynn Witt","10662"
"James Bryan Smith","10801"
"Wendy Orr","1677"
"Karen Brichoux","11085"
"Katherine Spencer","10070"
"Ruth Moose","9806"
"Koren Trygg","7307"
"Brenda Jackson","6329"
"Jamie Denton","1836"
"Edmund J. Bourne","10946"
"Frank Herbert","1891"
"William Lashner","12226"
"Mary Casanova","10907"
"Frank Peretti","916"
"Dana Facaros","4123"
"Kathryn Sullivan","14273"
"Lisa Cach","11173"
"Michael Chabon","938"
"Alejandro Dumas","9701"
"Leonard Shortall","7772"
"Mary Brave Bird","416"
"C.J. McKnight","9730"
"Alain Couprie","13564"
"Clint Bond","12619"
"C. Dean Andersson","9461"
"Jacques Meunier","6958"
"Tiina Nunnally","2199"
"Harold S. Kushner","13018"
"Larry Schwinger","5255"
"Wolfram Fleischhauer","9549"
"Adam Gopnik","7083"
"Carl Norac","5181"
"Angela Huth","2596"
"Blanche Wiesen Cook","14593"
"Bill Zehme","6431"
"Marvel Books","10228"
"Robert Rau","13735"
"Gordon Korman","2238"
"Ernest He","5166"
"Sevim Kabak","3045"
"Joanne Redd","6491"
"Douglas Hobbie","3385"
"Theoni Pappas","6516"
"Michael Shaara","1894"
"June Rose","9892"
"Professor Nicholas Abercrombie","13981"
"Charlotte Vale Allen","3643"
"T.R. Reid","4022"
"Christopher Paul Curtis","4315"
"Herberth E. Herlitschka","5701"
"Stephen R. George","10079"
"J. V. Beckett","10988"
"Margaret Truman","436"
"Patrick Creagh","4635"
"Sharron Bassin","14922"
"Stephanie True Peters","12443"
"Aram Saroyan","6935"
"Carl Sagan","80"
"Charlie Smith","15400"
"Robert Redfield","15050"
"Crescent Dragonwagon","15023"
"Sylvia Plath","628"
"Bobby Hutchinson","11608"
"Pam Conrad","320"
"Becky A. Bailey","10497"
"Peggy Schmidt","11244"
"Stanislaw Fernandes","14467"
"Gilbert Pestureau","10177"
"Natalie Danford","12506"
"George Eliot","2937"
"Barbara Graham","4091"
"Caroline G. Mercer","4575"
"Marlo Thomas","9311"
"Raymond Jean","13637"
"Irene Dische","11045"
"Maria Perry","2875"
"Kathy Hoshijo","14434"
"Risa Mickenberg","3845"
"Carl Weissner","13683"
"Angela Davis","10117"
"Murray Bail","4492"
"Charles Sullivan","1000"
"Brendan O'Carroll","14008"
"Kate Phillips","11500"
"Nicola De Pulford","13054"
"Daniel Oran","10620"
"Lou Ann Walker","2311"
"Peter Hedges","6872"
"Samuel H. Elbert","12188"
"Jean-Claude Suares","13921"
"Ph.D. Gannon","2765"
"Ron Hansen","2397"
"Gary J. Nutt","8903"
"Dean Koontz","60"
"John Colapinto","1363"
"Evan H. Rhodes","10717"
"James Robert Milam","10884"
"Edith Nesbit","3271"
"Rebecca West","7573"
"Allen Edgar","5824"
"Walter Moers","2584"
"Lily Trokenberg Hechtman","13457"
"Patricia A Mckillip","9779"
"Simone Simmons","9167"
"T. J. English","14398"
"Mary Doria Russell","1457"
"Patricia Volk","6319"
"Arlene J. Chai","12408"
"Michael Mitton","13040"
"Gregor Gysi","3842"
"David Greene","15266"
"Paul Robert Walker","10839"
"Bruce Ducker","14235"
"Valerie Tripp","1748"
"Dr. Chris Andrews","14184"
"Anthony Weston","6340"
"Pierre Corneille","13563"
"Graham Hough","1317"
"A. J. Holt","7586"
"Paul Bacon","10211"
"Paula Sheridan","6012"
"Judith Merril","7274"
"Charles Perkins","13118"
"Ashleigh Bryce Clayton","13087"
"G. A. McKevett","13172"
"Lolah Burford","15283"
"James Luceno","14085"
"Ann Hibbard","14873"
"Peter Høeg","2677"
"Mitsuo Fuchida","11699"
"Antonella Platano","6154"
"Chris Kreski","3578"
"Robert E. Vardeman","10607"
"James Curtis","5738"
"Linda Todd","14664"
"Laurie Lawlor","11409"
"Gao Xingjian","7697"
"Joel C. Rosenberg","13826"
"David Norbrook","4540"
"Q. D. Leavis","10836"
"Siegfried Engelmann","6499"
"Stephanie Bennett","14154"
"S R Badmin","11833"
"Joe Benitez","9210"
"Carly Phillips","6034"
"Annie Leibovitz","10125"
"Kai Meyer","10017"
"Jack Chapman","870"
"Vernor Vinge","6221"
"Glenn Dabbs","5592"
"Linda Herring","2421"
"Barbara Rainey","1477"
"Jeanne Kalogridis","4502"
"Maryann Cusimano","12211"
"Ana Seymour","11629"
"Jay Bennett","1066"
"Jennifer Lee","13076"
"Kathleen Duey","36"
"Philippa Pearce","15293"
"Michael Moorcock","1765"
"Patricia Meyer Spacks","12118"
"Ken Keyes Jr.","10604"
"Lillian Too","2679"
"Ellen Goodman","14946"
"Nancy Friday","3749"
"Margaret Weis","1041"
"Terry Farish","9935"
"Fabienne Marsh","8618"
"S. Robinson","9994"
"Suzanne Macpherson","15492"
"David Brooks","12079"
"Doris Lessing","6369"
"Emmuska Orczy","12886"
"Robert Cohen","14289"
"Roy Blount","10004"
"Pamela Browning","5370"
"Sue-Ellen Welfonder","7475"
"Henry W. Simon","15009"
"Donald Hall","10001"
"George Galdorisi Captain","2462"
"Amanda Ashley","4447"
"Joseph Howard","15125"
"John Kern","7466"
"Richard Green","6209"
"Miriam Sokol","12349"
"Natalie Goldberg","1012"
"Sarah Flannery","7658"
"David Lehman","4858"
"Nathaniel Hawthorne","162"
"William Stevenson","12986"
"Jackie French Koller","13015"
"Ann M. Martin","2239"
"Philippe Noble","1864"
"Henry Miller","648"
"Jose Cardona","10161"
"Leonard Nimoy","2235"
"Elspeth Huxley","7977"
"Ron Clark","12191"
"Zlata Filipovic","8061"
"David Lubar","10026"
"Betsy Reed","13143"
"Donald M. Silver","12896"
"Henry W. Stine","4995"
"Asian Women United Of California","6829"
"P. Richard Henrick","1846"
"Otto H. Frank","1863"
"Stephanie Barron","3713"
"John Kulka","12505"
"Bettine Von Arnim","4131"
"Andrea Di Robilant","1683"
"Sandra Birdsell","11860"
"Sandra Waddock","1655"
"David Hackett Fischer","13420"
"Fayrene Preston","3000"
"Luisa Vergani","14708"
"Thomas Lewis","10849"
"Nora Roberts","369"
"Lloyd John Ogilvie","14830"
"Eric L. Harry","11664"
"Elliot Gilbert","14705"
"Dinka Mrkowatschki","9832"
"Johanna Roebas","5954"
"Isaac Adamson","8792"
"Jean Barrett","13207"
"Wanda McCaddon","15269"
"Louis Reyes Rivera","4856"
"Sam Huff","11253"
"Stuart Palmer","5547"
"Marty Minchin","7094"
"Keven Brown","14201"
"Leonard Shapiro","11254"
"D.J. MacHale","7629"
"Leslie Meier","1509"
"Madonna Kolbenschlag","3940"
"Craig Boldman","601"
"Richard Brassey","762"
"Michael J.H. Taylor","3727"
"Rüdiger Schmidt","13697"
"Higgins","15189"
"David Davidar","12312"
"Mark Richard","1454"
"Rachel Gibson","2247"
"Pierre Pelot","4282"
"G.G. Marquez","4893"
"Ellen Fein","12877"
"Laura Morton","5490"
"Isabelle Eberhardt","11685"
"Paul Witcover","5688"
"Majgull Axelsson","7703"
"Tim Green","6396"
"Sun Tzu","1907"
"Cynthia Rutledge","9494"
"UNICEF","9947"
"Nathaniel Altman","13233"
"Anne Weale","15242"
"Laura Day","12494"
"Philip Kerr","4454"
"Hisaye Yamamoto","6823"
"Michael A. Stackpole","860"
"Julie Myerson","14340"
"Mateu","4975"
"Conrad Richter","9799"
"Janet & Richards","11641"
"Piers Vitebsky","1058"
"Judy Knipe","7904"
"Tim Hill","15106"
"Julie Brady","5233"
"Jessica Salmonson","2366"
"Marcello Truzzi","13058"
"Susanne Lange","15550"
"Julia Glass","540"
"Harrison Evans Salisbury","10376"
"Julie E. Czerneda","1383"
"Teja Schwaner","11036"
"Taylor Janelle","13325"
"Ingrid Newkirk","2633"
"Alix Berenzy","11343"
"Jeannie. Harmon","15395"
"Donna Diamond","7630"
"Chogyam Trungpa","8558"
"Carla Neggers","8277"
"Jessica Steele","10137"
"Pamela Johnson","486"
"Armand Eisen","11937"
"Tananarive Due","9411"
"Frauke Biehl","3044"
"Joanna Russ","8743"
"Jorge Volpi","15549"
"Joan Lowery Nixon","7761"
"William D. Hardy","6416"
"Sarah Louise Delany","6541"
"John Ward","1525"
"Marie Simmons","2283"
"Judy Wicks","11967"
"John Steven Gur","7208"
"Gloria M. Bulec","4609"
"R. A. Macavoy","1481"
"Paul Zindel","3848"
"David Wiltse","4448"
"Jerry Springer","14617"
"Anne Ancelin Schützenberger","13596"
"Isaac Asimov","1265"
"Helen Chappell","11464"
"Agatha Christie","906"
"Hentoff","3258"
"St","14004"
"T. Davis Bunn","5634"
"Marilyn Kaye","2236"
"Eugene C. Kennedy","9122"
"Michel Granger","13607"
"Edite Kroll","11096"
"Rosemary Rogers","2249"
"JIM DAVIS","13322"
"Isabel Miller","2180"
"Dorothea Benton Frank","1615"
"Rev Ray T. Malbrough","4159"
"E. M. Delafield","12932"
"Edward Blishen","8245"
"Heinz Zahrnt","15450"
"Robert H. Wolfe","14453"
"Frederick R. Karl","14594"
"John Edward","6443"
"Patrick O'Brian","5860"
"Kate Solisti-Mattelon","13244"
"Kathleen Tessaro","5664"
"Jeremy Narby","8924"
"Mike Gross","4466"
"Sheila Burnford","12065"
"Michael Walter","13713"
"Conari Press","3392"
"Jean Cocteau","10253"
"Jeremy Tambling","8728"
"Dave Marsh","8752"
"Monique Roffey","3729"
"Trudy Suggs","300"
"Ladybird Books","7613"
"Linda Eyre","8399"
"Rick Wartzman","8797"
"Todd Gladfelter","2229"
"Bill Cosby","1605"
"Karin McQuillan","3432"
"Frances L. Ilg","8838"
"Shari L. Thurer","6989"
"Michael H. Brown","9120"
"Janelle Denison","11202"
"Philipp Rippel","8958"
"Terry Cole-Whittaker","12870"
"Thomas King","3513"
"J. B. Calchman","8202"
"Mary Higgins Clark","61"
"Alex Boese","3122"
"Daphne Woodward","11660"
"Leonard Jenkin","14706"
"Betina Krahn","2747"
"Paula Begoun","9804"
"Leo F. Buscaglia","6827"
"Susanne Höbel","1106"
"Ghillie Basan","14207"
"André Gide","4799"
"Barry Z. Posner","14984"
"Janette Turner Hospital","3981"
"Kala Pajeon","5841"
"Jeannette Eyerly","4866"
"Susan Conant","624"
"Geoff Lung","11962"
"Laraine T. Zappert","8991"
"Julian De Miskey","14252"
"Mary Roberts Rinehart","2546"
"Dorothy Eden","15081"
"April Wilson","9795"
"Mary Shelley","335"
"SARK","3146"
"Mark Burnett","13494"
"Margaret Ann Abrams","14179"
"Stuart Miller","12116"
"Aylmer Maud","3289"
"Jens","3218"
"Edward Eager","11750"
"Teresa Edgerton","2330"
"Sherman Wilcox","2322"
"Jerry Biederman","12568"
"G Godwin","14057"
"William Zimmer","2849"
"Milan Kundera","220"
"Gustav Meyrink","5183"
"Marc Mappen","12539"
"Katrina Kenison","5310"
"Dan Parkinson","1919"
"Frederic Prokosch","6959"
"Homer","6466"
"Susan R. Matthews","3069"
"G. M. A. Grube","9454"
"John A. Byrne","3391"
"Carol Gilligan","12864"
"Cassie Edwards","2251"
"Franz Kafka","3608"
"Patt Bucheister","11646"
"Halldor Laxness","12524"
"Vivian F. Carlin","14210"
"Kathryn Harvey","6225"
"Gary S. Kadet","2635"
"Velma Wallis","5615"
"Walter","5114"
"Debbie Stoller","4573"
"Laure Guille-Bataillon","13535"
"Firoozeh Dumas","3778"
"Mary Brown","2544"
"Diane Bengson","10521"
"Carmen Renee Ber","9890"
"Judy Richter","8882"
"Pegi Handley","6395"
"Norma Fox Mazer","7768"
"S. Peters","9455"
"F. David Peat","6122"
"June Strong","10383"
"Steve Vance","5523"
"R.A. Montgomery","5821"
"Patricia Wynn","4509"
"Margaret Visser","9491"
"Katie Waitman","11485"
"William K. Hartmann","8226"
"Sari Robins","14752"
"Sherri Baker","88"
"Colin Swash","13985"
"William Kelly","5324"
"Rush Limbaugh","880"
"Wendy Boorer","8284"
"Carolyn Ewing","6905"
"Richard Ellis","8835"
"Nalo Hopkinson","2339"
"Mark Childress","4768"
"Martin","4371"
"Lonely Planet","5995"
"Nigel Suckling","12453"
"Christine Le Boeuf","13636"
"Padriac Colum","3957"
"Ruthanne Lum McCunn","12454"
"Reinhard Delau","3518"
"Freya Littledale","12149"
"Peter Friedrich","9767"
"Robert T. Bakker","1301"
"Marlene Trunnell","15248"
"Roy MacGregor","9988"
"Christopher Bates","10417"
"Andrew Vachss","6517"
"R.L. Stine","2233"
"Sue Bredekamp","9560"
"Les Parrott","11336"
"Tom Collins","9178"
"Cay Rademacher","7350"
"Alan Furst","5060"
"Tadahiko Nagao","8075"
"Mary Pipher","1804"
"Joan Beck","9575"
"Angela Henry","7592"
"Margret Rey","2532"
"Patricia Cabot","4579"
"Doris Kearns Goodwin","14640"
"Ulrike Schweikert","5991"
"Janine Boissard","7964"
"George Papashvily","14195"
"Isak Dinesen","2931"
"Chr","5667"
"Ben Carson  M.D.","13664"
"Louis S. Schafer","13491"
"Bill Wallace","4979"
"Peter Ustinov","13989"
"Meredith W. Michael","4536"
"Juliet Schor","8134"
"Elizabeth Doyle","2420"
"Gail Bowen","3607"
"Celia Rivenbark","10040"
"Martine Bates","4144"
"Don Marquis","10891"
"Javier Cercas","3352"
"Alfred H. Kelly","980"
"Joseph Garcia","4317"
"Susan Jeffers","7791"
"Ms. Nancy L. Mace MA","9877"
"Lynn Kurland","2577"
"Caitlin Matthews","2018"
"Bjorn Larsson","7170"
"Andrew Matthews","4699"
"Jason Wood","10433"
"Lou Coffey-Lewis","7328"
"Patricia L Garfield","13475"
"Alice Mattison","6941"
"Benoîte Groult","11745"
"Willy Vandersteen","15411"
"L. Robert Kohls","6024"
"Patricia McKillip","1076"
"Venerable Henepola Gunaratana","9364"
"Diane Jessup","7709"
"Evelyn Christenson","8937"
"Benjamin DeMott","5700"
"Jorge Semprun","13574"
"Jane Newdick","2879"
"Susan Power","14090"
"Choderlos De Laclos","13573"
"Cynthia Heimel","5955"
"Fritz Lieber","15444"
"Tony Sansevero","15440"
"Shizuru Seino","15477"
"Karen Gedig Burnett","6944"
"W. E Vine","14870"
"Elizabeth Cook","15515"
"Loretta Lynda Chase","14759"
"B. B. King","10807"
"Grainne McCartan","1751"
"Thomas S. Wurster","14388"
"Bill Watterson","1507"
"Johanna M. Smith","1495"
"The Edi","8787"
"Michael Wallis","4400"
"Hugh Thomson","13439"
"Charlene Altem","10959"
"Christa Worthington","3309"
"David Chase","2362"
"Arabella Weir","203"
"J. P Kenyon","11004"
"Dorothy Parker","6346"
"Harper Lee","53"
"Margaret Sayers Peden","1044"
"Shelagh Rogers","349"
"Kathryn Marie Cocquyt","5856"
"Jon Scieszka","2095"
"Charlotte Eckert","13748"
"Amit Chaudhuri","1779"
"Joy Grdnic","9746"
"Stephen Frey","4471"
"Barrie Thorpe","15425"
"Bright","11594"
"Antonio Lobo Antunes","13416"
